ReachDiff,HeightDiff,AgeDif,WinStreakDif,LoseStreakDif,KODif,SubDif,WinDif,LossDif,Winner
2.54,2.54,1,0,2,2,0,2,1,RedFighter
-20.32,-12.7,5,-1,-1,-1,0,-3,1,RedFighter
-5.08,-2.54,1,-1,-2,0,0,-5,4,BlueFighter
7.62,-5.08,1,0,0,-1,1,0,1,RedFighter
-12.7,-10.16,-3,0,0,-1,1,-4,3,RedFighter
5.08,0.0,8,0,1,-1,-1,-3,2,RedFighter
2.54,-2.54,-3,0,0,1,-1,1,-1,BlueFighter
-15.24,-10.16,-2,0,0,-9,-1,-13,4,BlueFighter
-7.62,-7.62,-1,0,0,0,1,-2,-1,RedFighter
0.0,2.54,2,0,0,-1,2,3,-2,RedFighter
7.62,7.62,6,0,2,0,-1,-1,2,BlueFighter
0.0,0.0,-6,0,0,-1,0,-1,1,RedFighter
-17.78,-7.62,-1,-1,0,0,-1,-2,3,RedFighter
0.18,-5.08,14,0,0,0,0,0,0,BlueFighter
5.08,0.0,1,0,0,0,0,-1,1,RedFighter
2.54,5.08,2,-12,0,-8,-1,-7,-6,RedFighter
-2.54,2.54,8,0,-1,0,-1,-3,1,RedFighter
-2.54,-2.54,0,-1,-2,1,-1,0,-2,RedFighter
-5.08,0.0,6,1,2,0,-2,-11,2,RedFighter
-12.7,-5.08,3,0,1,0,-2,-5,1,RedFighter
-2.54,-10.16,6,0,0,0,-4,-3,1,RedFighter
-7.62,2.54,2,0,0,1,0,0,0,RedFighter
-2.54,-2.54,-5,1,1,0,-3,-9,6,RedFighter
5.28,0.0,2,0,0,0,-1,-1,0,RedFighter
-2.54,-12.7,5,0,1,0,0,0,1,RedFighter
-2.54,0.0,6,2,1,-2,1,0,2,BlueFighter
0.0,5.08,0,1,1,0,1,1,1,RedFighter
2.54,-5.08,-3,-3,-1,-2,-1,-4,0,BlueFighter
10.16,7.62,-9,0,-1,-4,0,-6,0,RedFighter
2.54,5.08,1,-2,0,-1,0,-2,0,RedFighter
-5.08,-2.54,0,0,0,-1,-3,-5,5,BlueFighter
-5.08,-2.54,-7,1,0,0,0,1,1,RedFighter
-7.62,-10.16,6,0,0,-1,1,-1,0,BlueFighter
5.08,5.08,-1,0,0,0,0,1,0,RedFighter
2.54,2.54,-1,1,1,1,0,-3,0,RedFighter
-7.62,-7.62,0,0,0,-1,0,1,-1,BlueFighter
0.0,-5.08,3,-1,0,0,0,-1,0,RedFighter
-10.16,-17.78,-6,0,0,-1,-4,-5,3,RedFighter
0.0,-5.08,-2,0,0,-1,1,1,1,RedFighter
0.0,2.54,1,2,0,0,-1,2,0,RedFighter
-12.7,-5.08,-5,-2,0,2,-1,5,-4,BlueFighter
-15.24,-10.16,-4,0,0,-1,1,-4,1,RedFighter
-15.24,-7.62,-4,0,-1,0,0,3,-3,RedFighter
7.62,-7.62,-2,0,2,-1,0,-4,3,BlueFighter
-2.54,0.0,-7,0,0,0,0,0,0,BlueFighter
2.54,0.0,6,1,0,1,0,3,-1,BlueFighter
-7.62,-5.08,6,0,2,-2,-2,-4,5,BlueFighter
-5.08,-2.54,0,-1,-1,0,0,0,1,BlueFighter
-25.4,-10.16,-10,-5,0,5,-2,0,-4,RedFighter
2.54,-2.54,2,-2,0,-1,0,0,-2,BlueFighter
-2.54,0.0,2,1,1,-5,1,-6,1,RedFighter
-15.24,-5.08,2,0,2,-5,0,-9,4,RedFighter
10.16,5.08,6,0,0,-2,4,2,-2,RedFighter
7.62,7.62,5,-3,-2,-2,-1,-4,1,BlueFighter
-5.08,0.0,-2,0,0,1,0,1,1,RedFighter
-7.62,-2.54,12,-1,-1,0,0,-1,1,RedFighter
0.0,-12.7,-2,0,0,0,-1,0,0,BlueFighter
12.7,-5.08,2,-2,0,0,-1,-2,1,RedFighter
10.16,15.24,-1,0,-1,1,0,1,-1,RedFighter
-10.16,-7.62,1,0,1,-1,-2,1,-1,RedFighter
-5.08,-7.62,-2,-4,-1,2,1,5,-3,RedFighter
-12.7,-10.16,0,0,0,6,-2,6,-5,RedFighter
2.5,0.0,2,1,2,-4,0,-9,4,RedFighter
5.08,7.62,2,0,0,-1,0,0,-1,BlueFighter
15.24,7.62,-1,-1,-1,0,0,-1,0,RedFighter
-5.08,-7.62,7,0,0,-1,0,-2,2,BlueFighter
-7.62,0.0,7,-1,0,0,0,-1,1,BlueFighter
-20.32,-7.62,-2,0,1,0,-1,-1,2,BlueFighter
0.28,-2.54,-9,0,2,0,-1,-5,3,RedFighter
0.0,5.08,-4,1,1,0,1,4,-2,RedFighter
0.0,2.54,5,2,1,0,-1,-2,1,RedFighter
2.54,-5.08,1,2,1,-1,-5,-6,3,RedFighter
-5.08,0.0,3,0,1,-2,0,-5,-1,RedFighter
-10.16,-17.78,-1,0,0,-1,-5,-6,1,BlueFighter
-17.78,-12.7,-4,0,1,0,0,1,1,BlueFighter
-17.78,-10.16,-6,0,0,0,0,-1,0,RedFighter
2.54,2.54,-5,0,3,0,-2,-1,0,RedFighter
0.0,0.0,-1,0,0,0,0,0,0,RedFighter
7.62,0.0,8,2,0,0,0,1,1,BlueFighter
7.62,7.62,3,3,0,3,0,6,-3,BlueFighter
-17.78,-10.16,10,1,1,-6,0,-9,6,RedFighter
0.0,2.54,3,-3,0,-1,1,-3,-1,BlueFighter
-2.54,2.54,-6,0,0,0,-1,-1,0,BlueFighter
-5.08,-5.08,9,-3,0,-1,-2,-3,3,BlueFighter
-7.62,-7.62,0,-1,0,0,-1,-1,0,RedFighter
2.54,-5.08,7,0,0,0,2,2,0,RedFighter
-2.54,-5.08,-2,0,0,0,0,0,0,BlueFighter
15.24,5.08,6,0,0,-4,2,-3,2,BlueFighter
0.0,-2.54,0,-2,-2,-1,0,0,-3,RedFighter
2.54,-5.08,9,0,0,-2,0,-6,2,RedFighter
7.62,7.62,-3,1,0,-1,0,0,2,BlueFighter
-2.54,0.0,-3,0,0,0,1,0,0,RedFighter
12.7,12.7,-5,0,0,-1,-2,-3,2,RedFighter
17.78,10.16,5,0,1,0,0,1,-1,BlueFighter
7.62,5.08,7,-2,-1,0,0,-3,0,RedFighter
0.0,2.54,3,-1,0,0,0,-1,2,BlueFighter
-5.42,2.54,-2,0,-1,0,0,0,-1,RedFighter
-7.62,0.0,1,0,0,1,0,0,1,RedFighter
-7.62,-2.54,2,-12,0,-9,-2,-8,-4,RedFighter
-7.62,0.0,-4,0,-1,7,0,6,-6,RedFighter
5.08,5.08,8,0,-2,2,0,4,-6,RedFighter
-10.16,-2.54,-4,-1,-1,-1,5,3,-2,BlueFighter
15.24,15.24,3,1,1,0,2,0,-1,RedFighter
15.24,0.0,2,-1,0,0,-1,-1,1,BlueFighter
12.7,2.54,-4,1,2,-7,1,-9,4,RedFighter
-2.54,0.0,5,-2,0,-1,-2,-9,5,BlueFighter
0.0,2.54,1,-2,0,-1,0,-2,0,RedFighter
0.0,0.0,1,0,1,1,0,1,1,BlueFighter
3.66,7.62,2,0,2,0,0,-1,3,RedFighter
2.54,5.08,-2,-1,-1,6,1,9,1,BlueFighter
-15.24,-2.54,-2,0,0,0,0,0,0,RedFighter
-7.62,0.0,-4,0,0,0,0,0,0,BlueFighter
-10.16,-7.62,-1,3,0,0,0,1,2,RedFighter
-5.08,-2.54,3,-2,0,0,0,-2,0,BlueFighter
2.34,2.54,-8,0,0,0,0,0,0,BlueFighter
-5.2,-5.08,1,0,0,0,0,0,0,BlueFighter
-2.82,-2.54,-4,0,0,0,0,0,0,BlueFighter
-2.54,0.0,1,0,0,0,0,0,0,RedFighter
-9.8,-7.62,2,0,0,0,0,0,0,RedFighter
0.0,-5.08,3,0,1,0,4,1,-3,RedFighter
0.0,-5.08,-8,0,-1,2,2,3,-1,RedFighter
5.08,-2.54,7,-1,0,-1,2,0,-1,RedFighter
2.54,0.0,-1,0,0,0,0,-4,1,BlueFighter
2.54,-7.62,-2,0,0,1,1,0,0,BlueFighter
-5.5,2.54,-1,-1,0,0,0,-1,1,RedFighter
5.08,5.08,1,0,2,-1,-1,-6,3,RedFighter
0.2,-10.16,2,-2,0,0,0,-2,0,RedFighter
10.16,5.08,5,-1,0,0,0,0,0,BlueFighter
-7.5,-10.16,0,-2,-1,-4,-1,-7,4,RedFighter
5.08,-7.62,-1,0,-1,0,-3,-5,2,RedFighter
7.62,2.54,5,0,0,0,0,0,0,RedFighter
-5.08,5.08,-3,0,1,0,0,-2,1,RedFighter
-5.08,-5.08,-4,1,1,-1,0,3,-1,RedFighter
-5.08,-2.54,7,1,0,0,1,1,-3,RedFighter
-7.62,-5.08,-2,0,1,1,0,2,1,RedFighter
0.0,5.08,1,0,0,-1,0,-4,2,RedFighter
-2.54,-10.16,7,-1,0,0,-2,-1,1,RedFighter
2.54,-5.08,2,0,-1,0,-1,-1,0,BlueFighter
-17.78,-2.54,0,0,0,0,0,0,0,RedFighter
-12.7,-15.24,-2,0,0,0,0,0,0,RedFighter
-7.58,-2.54,5,0,0,0,0,0,0,RedFighter
-7.62,5.08,-3,0,0,0,0,0,0,RedFighter
0.0,0.0,-8,0,-1,-1,0,0,-1,BlueFighter
2.54,7.62,-3,-4,0,-3,5,4,-3,BlueFighter
-12.7,-7.62,-1,0,0,0,0,0,0,RedFighter
2.54,-5.08,4,0,0,-1,3,1,-2,BlueFighter
0.0,-7.62,-3,0,0,0,0,0,0,RedFighter
15.24,2.54,-6,0,0,0,0,0,0,RedFighter
-4.88,2.54,-4,0,0,0,0,0,0,RedFighter
-10.42,-5.08,-3,0,0,0,0,0,0,RedFighter
-12.7,-2.54,8,0,0,0,0,0,0,BlueFighter
-5.08,0.0,-2,0,0,0,0,0,0,RedFighter
0.0,0.0,3,0,1,-1,0,-1,1,BlueFighter
5.08,-2.54,-5,-5,0,-3,8,6,-5,RedFighter
7.62,7.62,-3,0,1,-6,0,-7,1,RedFighter
10.16,10.16,8,0,0,-2,0,-2,2,RedFighter
-2.54,0.0,1,-2,0,-1,0,-2,0,RedFighter
-5.08,-17.78,-10,0,0,-1,-3,-5,3,RedFighter
7.62,7.62,-4,1,0,1,-1,2,-1,BlueFighter
-7.62,-7.62,-1,-3,0,-2,1,-3,-1,BlueFighter
10.16,2.54,3,0,0,1,2,5,-2,BlueFighter
-10.16,-5.08,-3,0,3,0,0,0,1,RedFighter
5.08,7.62,8,-3,0,0,2,-3,2,BlueFighter
0.0,-5.08,-2,0,1,-1,0,-4,2,BlueFighter
-2.54,2.54,10,1,0,0,2,1,3,RedFighter
0.0,5.08,2,2,0,-1,1,2,0,RedFighter
-4.96,0.0,8,0,0,-1,-1,-5,2,RedFighter
-5.08,-12.7,4,0,0,3,-2,3,-5,RedFighter
0.0,0.0,-1,-1,0,0,0,-1,1,RedFighter
-2.54,2.54,1,-2,-1,-1,-1,-2,2,RedFighter
-15.24,-7.62,7,0,0,-2,-3,-3,4,BlueFighter
-7.62,-7.62,-3,0,0,0,0,-1,-1,RedFighter
-5.08,-7.62,-5,0,2,0,-1,-1,2,RedFighter
0.0,2.54,-2,0,0,-1,-1,-3,3,RedFighter
-5.08,0.0,-12,0,-1,-1,-1,-4,2,RedFighter
5.08,2.54,1,0,1,0,0,0,1,BlueFighter
-7.62,0.0,-2,0,0,0,0,0,0,BlueFighter
-12.7,-10.16,-1,-1,0,1,-3,0,3,RedFighter
-10.16,-2.54,6,1,0,-2,-3,-8,4,BlueFighter
5.08,15.24,4,0,0,4,-2,1,-2,BlueFighter
20.32,12.7,-2,0,0,-2,0,-3,4,BlueFighter
-7.62,-2.54,3,-2,0,-1,0,-1,-2,BlueFighter
0.0,10.16,2,-1,0,-1,0,-1,0,RedFighter
-7.62,0.0,-1,0,0,-1,0,-4,1,RedFighter
10.16,0.0,6,0,1,0,0,0,1,RedFighter
2.54,5.08,4,-1,0,0,0,-2,1,RedFighter
17.78,17.78,-3,0,0,1,1,2,0,RedFighter
-2.34,-5.08,0,0,0,1,-1,0,0,RedFighter
5.08,-5.08,3,0,0,1,-1,-1,2,BlueFighter
-22.86,-10.16,-8,-2,0,2,-4,3,-1,RedFighter
0.0,2.54,-7,-1,0,0,-1,-2,1,RedFighter
0.0,0.0,-1,0,0,-3,0,-3,0,BlueFighter
-15.24,0.0,10,2,0,1,0,1,1,BlueFighter
2.28,-2.54,-4,0,1,-1,-1,-3,1,BlueFighter
-7.62,5.08,-2,-1,-3,0,-4,-6,1,RedFighter
-15.24,-12.7,-4,-2,0,-2,0,-3,1,RedFighter
0.0,0.0,2,0,0,-3,-1,-5,5,RedFighter
17.78,12.7,-6,0,0,-1,0,-1,-1,BlueFighter
0.0,2.54,6,0,-1,0,-2,-1,2,RedFighter
-12.7,-5.08,-6,0,2,0,0,0,2,BlueFighter
0.0,10.16,-1,-1,0,0,0,-1,0,RedFighter
-12.7,-7.62,-4,-4,-2,2,-2,0,-2,RedFighter
-5.08,-2.54,1,0,0,2,-1,1,-3,RedFighter
0.0,0.0,4,-1,0,-1,-1,-4,3,BlueFighter
-7.62,0.0,4,1,1,-3,-2,-6,4,RedFighter
-15.24,-10.16,1,0,0,-2,-2,-3,3,BlueFighter
-5.08,0.0,4,0,0,0,0,0,0,RedFighter
-2.54,5.08,5,0,0,0,0,0,0,BlueFighter
-15.24,-15.24,9,0,1,-1,0,-2,2,RedFighter
2.54,5.08,0,-1,0,0,0,-1,0,RedFighter
1.12,0.0,5,0,0,0,0,0,0,RedFighter
-20.32,-5.08,1,0,0,0,0,0,0,RedFighter
-7.42,-2.54,-2,0,1,0,0,0,1,RedFighter
5.08,7.62,-1,0,0,-6,3,-2,1,BlueFighter
4.9,2.54,-8,-2,0,0,0,-2,0,RedFighter
-5.08,0.0,-5,-1,0,1,-2,-1,-1,BlueFighter
7.62,5.08,2,0,0,-2,0,-1,0,RedFighter
5.08,2.54,8,-2,0,0,-2,-2,3,RedFighter
-10.16,-5.08,2,0,0,-1,-5,-6,3,BlueFighter
0.0,0.0,5,0,1,-1,-2,-3,1,BlueFighter
2.54,2.54,-5,0,0,1,-1,-1,1,RedFighter
-7.62,-5.08,5,1,1,0,0,0,1,BlueFighter
0.0,-2.54,5,0,0,0,0,0,0,BlueFighter
5.08,7.62,2,2,0,-2,-1,-6,2,BlueFighter
2.54,2.54,5,1,1,0,0,-1,1,BlueFighter
25.4,15.24,1,0,0,6,0,8,-4,RedFighter
-2.54,5.08,3,0,1,0,0,0,1,BlueFighter
-2.54,-5.08,-1,2,1,-2,0,-5,0,BlueFighter
0.0,-5.08,0,0,0,1,0,0,0,RedFighter
-2.54,0.0,-2,1,0,2,6,7,-2,RedFighter
-4.8,0.0,-3,0,2,-1,0,-1,3,RedFighter
0.0,5.08,5,0,1,0,0,0,1,BlueFighter
5.08,5.08,6,0,-3,0,1,1,-3,RedFighter
-12.7,-10.16,-2,0,0,-1,0,0,0,BlueFighter
-17.78,-7.62,6,0,1,0,-1,-1,1,BlueFighter
-2.54,-2.54,4,3,0,-1,0,-7,3,BlueFighter
-20.32,-17.78,-4,0,0,-1,-3,-5,3,RedFighter
5.08,2.54,14,-2,0,-2,0,-5,2,BlueFighter
5.08,2.54,4,0,0,0,0,0,0,RedFighter
5.08,12.7,-1,0,0,1,0,1,0,RedFighter
10.16,5.08,4,-1,0,0,0,-1,1,RedFighter
0.0,-5.08,-3,1,1,0,1,0,0,RedFighter
-5.08,0.0,-2,0,0,0,0,0,0,BlueFighter
-25.4,-12.7,-3,0,0,0,0,0,0,RedFighter
-2.54,2.54,1,1,0,-1,-2,-3,3,BlueFighter
12.7,10.16,1,-1,-1,-1,0,-1,0,BlueFighter
-7.62,-5.08,3,0,0,-5,-2,-9,3,RedFighter
-10.16,-2.54,-4,0,0,1,-1,0,0,RedFighter
0.0,-2.54,1,-1,0,-2,-3,-5,5,RedFighter
-7.62,5.08,3,-3,0,0,-1,-3,0,RedFighter
-10.16,-7.62,-4,0,0,1,0,0,1,BlueFighter
-7.62,0.0,3,0,0,-3,-1,-4,4,RedFighter
-15.24,-15.24,-2,0,2,-1,0,-5,3,RedFighter
-7.62,0.0,7,-1,0,0,0,-1,2,RedFighter
10.5,-2.54,3,0,0,0,0,0,0,BlueFighter
10.16,5.08,5,2,0,-5,2,-6,2,RedFighter
2.54,0.0,2,3,0,8,-1,7,1,RedFighter
15.24,2.54,7,2,0,0,-3,-6,3,BlueFighter
-5.08,-5.08,3,-1,-2,-1,0,0,-1,RedFighter
20.58,12.7,-1,-3,-1,-2,0,-3,-1,RedFighter
5.08,12.7,-2,0,0,1,0,2,-3,RedFighter
-9.96,-5.08,-5,0,3,0,-2,-2,3,RedFighter
-2.54,0.0,-7,0,-1,0,0,0,0,RedFighter
17.78,7.62,-4,0,1,-2,0,-3,3,BlueFighter
5.08,5.08,2,0,1,0,0,-2,1,RedFighter
7.62,-2.54,0,0,0,-5,3,-1,3,BlueFighter
5.08,2.54,5,-1,0,0,2,1,-4,BlueFighter
-7.62,5.08,4,-1,0,-1,0,-1,0,RedFighter
17.78,17.78,7,0,1,-2,1,-2,2,RedFighter
5.08,5.08,5,0,-1,-3,2,-4,2,RedFighter
5.08,5.08,16,0,1,0,0,0,1,BlueFighter
5.08,0.0,-1,0,-1,0,2,0,-1,RedFighter
-2.54,-2.54,8,0,2,0,0,0,2,RedFighter
0.0,2.54,3,0,0,0,0,0,0,RedFighter
10.0,0.0,-3,0,1,0,0,0,1,BlueFighter
-10.16,-2.54,-1,0,0,0,0,0,0,RedFighter
10.16,5.08,7,1,0,-2,-1,-2,2,RedFighter
5.08,15.24,2,-1,0,0,-3,-4,-1,RedFighter
-5.08,-2.54,-3,-1,0,-1,0,-1,0,BlueFighter
-5.08,5.08,-1,-2,0,0,4,3,-3,RedFighter
5.08,5.08,0,1,0,0,-2,0,0,RedFighter
7.62,7.62,5,0,2,-5,-2,-7,5,RedFighter
-7.62,-7.62,-5,0,0,0,0,0,-4,RedFighter
-5.08,5.08,-5,0,1,0,2,4,-1,BlueFighter
-12.7,2.54,-9,0,1,0,0,0,1,RedFighter
-2.54,2.54,3,0,1,-2,-1,-4,2,BlueFighter
-7.62,2.54,-2,3,0,0,-5,-5,5,RedFighter
-17.78,-7.62,5,2,1,2,-3,-7,1,BlueFighter
12.7,12.7,16,1,0,-1,2,-3,2,BlueFighter
2.54,7.62,4,0,0,0,1,0,2,BlueFighter
7.62,2.54,-3,1,1,-1,1,-2,0,RedFighter
-10.16,-10.16,-1,0,0,1,0,1,0,BlueFighter
0.0,-5.08,-5,0,0,-1,0,-4,1,RedFighter
-2.54,0.0,6,-4,-1,1,0,-1,0,RedFighter
0.0,2.54,1,0,2,0,-2,-1,3,BlueFighter
-25.4,-7.62,-9,-4,0,0,-2,1,-1,RedFighter
-5.08,0.0,-3,-1,0,-2,-6,-9,3,RedFighter
2.54,-2.54,1,0,-1,-7,-2,-13,8,BlueFighter
-5.08,2.54,0,-1,0,1,-1,-1,0,BlueFighter
10.16,-2.54,5,1,1,-1,0,-2,1,BlueFighter
-2.54,-2.54,2,-1,0,-1,-1,-4,-1,BlueFighter
-5.08,-10.16,-3,0,0,-1,0,-1,1,BlueFighter
10.16,2.54,-10,-2,-1,0,1,1,-5,BlueFighter
-2.54,-10.16,-5,0,0,-1,0,0,-1,BlueFighter
-17.78,0.0,3,0,0,0,-3,0,2,RedFighter
10.16,5.08,7,-1,0,-1,0,-3,1,BlueFighter
-2.54,2.54,-1,0,0,0,0,0,0,BlueFighter
-7.62,0.0,2,-3,-1,-7,0,-11,2,RedFighter
-5.08,-2.54,0,0,0,0,0,0,0,RedFighter
-2.54,-7.62,-2,0,0,0,0,0,0,BlueFighter
-7.62,-5.08,-8,-1,0,2,2,7,-5,RedFighter
20.32,17.78,-1,0,0,0,0,0,0,BlueFighter
4.66,12.7,-3,0,0,0,0,0,0,RedFighter
-15.24,-2.54,-1,0,0,0,0,0,0,BlueFighter
-12.7,-10.16,4,0,0,0,0,0,0,RedFighter
-5.08,-12.7,-6,0,0,0,0,0,0,RedFighter
2.28,2.54,2,0,0,0,0,0,0,RedFighter
-5.08,-5.08,-12,2,0,-3,0,1,1,BlueFighter
-12.7,-5.08,-4,0,1,-2,0,-3,6,RedFighter
7.62,2.54,1,2,1,0,1,1,1,RedFighter
2.54,7.62,-2,0,-1,0,3,2,-2,BlueFighter
-5.08,0.0,5,2,0,-1,-2,-3,5,RedFighter
-7.62,-7.62,-8,0,0,-1,0,-2,-1,RedFighter
2.54,-2.54,-7,-2,0,0,0,-2,0,RedFighter
10.16,5.08,1,1,0,0,0,-1,2,BlueFighter
-2.54,-5.08,1,-1,0,0,-2,-5,2,RedFighter
-20.32,-5.08,6,0,0,0,1,0,0,RedFighter
-2.54,7.62,0,0,0,-3,0,-4,3,BlueFighter
10.16,0.0,3,0,0,0,0,0,0,RedFighter
0.0,7.62,2,0,0,-1,0,0,0,BlueFighter
0.0,5.08,2,-2,0,-1,-4,-7,5,BlueFighter
2.54,10.16,-6,0,0,1,1,0,0,RedFighter
2.54,0.0,-1,1,0,1,0,1,0,BlueFighter
-2.54,0.0,-2,0,0,-1,-2,-2,2,RedFighter
-5.08,5.08,2,0,1,0,0,0,1,BlueFighter
-2.54,-7.62,-7,0,0,0,0,0,0,RedFighter
5.2,2.54,3,0,0,-1,-1,-4,1,RedFighter
-13.12,-7.62,-10,0,1,0,0,0,1,RedFighter
-5.08,2.54,-2,2,0,-4,-2,-6,4,BlueFighter
5.08,0.0,9,1,0,0,0,1,0,BlueFighter
10.16,5.08,-5,0,1,-7,0,-10,5,RedFighter
-15.24,-7.62,-1,0,0,-1,1,-1,-2,BlueFighter
-7.62,0.0,-2,0,0,-1,-3,-5,2,RedFighter
2.54,2.54,0,1,0,0,0,1,-1,RedFighter
20.32,7.62,3,0,1,0,-1,-1,1,BlueFighter
12.7,7.62,10,0,3,0,0,0,3,RedFighter
10.16,2.54,-1,-1,0,0,0,-1,0,BlueFighter
7.62,7.62,1,0,1,0,0,-1,1,RedFighter
15.24,10.16,4,2,1,-3,-2,-6,4,BlueFighter
-7.62,-2.54,3,4,0,-3,0,-4,5,RedFighter
-2.54,-5.08,2,0,0,-1,-1,-2,3,BlueFighter
7.62,2.54,-5,-1,-1,-1,0,-1,-1,RedFighter
5.08,5.08,-1,1,0,1,0,2,-3,RedFighter
7.62,17.78,4,-1,0,-2,-1,-5,4,BlueFighter
5.08,7.62,-1,-1,0,-1,-1,-8,5,BlueFighter
2.54,-2.54,3,0,1,-4,0,-4,4,RedFighter
-7.62,2.54,-2,0,0,0,0,0,0,RedFighter
5.08,2.54,-6,0,1,0,0,-2,1,BlueFighter
-2.54,-10.16,-7,0,0,0,0,0,0,BlueFighter
5.08,7.62,-3,0,0,0,-1,0,0,RedFighter
10.16,7.62,-10,0,0,3,7,11,-4,RedFighter
0.0,0.0,3,3,1,2,1,1,2,RedFighter
2.54,-10.16,4,0,-1,0,-1,-2,1,BlueFighter
7.62,2.54,1,-4,0,-5,5,-3,1,BlueFighter
5.08,0.0,3,0,-2,1,-5,-7,0,RedFighter
-2.54,-5.08,-1,2,1,4,0,7,-4,RedFighter
12.7,7.62,0,-1,0,-2,0,-3,2,BlueFighter
2.54,5.08,6,0,0,1,-1,1,-1,BlueFighter
5.08,7.62,3,-2,-2,-1,2,-2,-2,RedFighter
-5.08,0.0,-4,0,0,0,0,0,0,BlueFighter
-5.08,-12.7,1,1,0,0,0,1,0,RedFighter
25.4,30.48,9,0,0,0,2,2,0,BlueFighter
-15.24,-10.16,-3,1,0,-5,0,-3,2,RedFighter
5.08,-5.08,-3,1,1,-1,0,-3,0,RedFighter
-5.08,-2.54,6,0,-1,-3,-2,-7,2,RedFighter
0.0,5.08,2,0,0,-1,1,0,1,BlueFighter
-2.54,5.08,-1,0,0,0,0,0,0,RedFighter
0.0,0.0,5,0,0,0,0,2,-2,BlueFighter
7.62,2.54,-1,0,1,0,-2,-4,5,RedFighter
-7.26,-10.16,2,0,0,0,0,0,0,RedFighter
-27.94,-7.62,-9,-2,0,0,-2,0,-1,RedFighter
0.0,2.54,4,0,0,-3,-2,-5,1,BlueFighter
-15.24,-15.24,-8,0,0,1,0,0,0,BlueFighter
-12.7,-10.16,1,0,0,-2,1,-1,1,RedFighter
-15.24,-12.7,-7,0,1,0,-6,-7,3,RedFighter
-17.78,-7.62,-3,0,0,-1,0,2,-4,RedFighter
0.0,0.0,2,-1,0,2,-1,2,-3,BlueFighter
-7.88,-5.08,-2,0,1,0,-1,-1,2,RedFighter
10.16,0.0,-3,0,0,0,0,-1,0,RedFighter
2.54,-5.08,-4,0,0,-1,1,0,0,RedFighter
-2.54,-7.62,6,4,1,3,0,3,0,BlueFighter
-10.16,-2.54,0,-1,0,1,-2,-1,-1,RedFighter
-5.08,-5.08,4,0,0,1,0,0,0,BlueFighter
17.78,2.54,-9,-1,0,-1,1,-1,-2,RedFighter
2.54,-5.08,-6,0,0,0,-1,-1,0,BlueFighter
12.7,-2.54,1,1,2,-1,-1,-3,2,RedFighter
-2.54,-5.08,2,0,1,-1,0,-5,2,BlueFighter
-0.34,2.54,-3,0,0,0,0,0,0,RedFighter
0.0,5.08,1,-1,-1,0,0,-1,-1,BlueFighter
-10.16,-2.54,-2,0,1,0,0,-1,1,RedFighter
-2.34,0.0,-7,0,-1,0,0,0,-1,RedFighter
5.2,0.0,6,0,1,0,0,0,1,RedFighter
-5.08,0.0,6,-10,0,-4,-3,-3,-2,RedFighter
2.54,5.08,-3,2,1,-2,2,6,-1,RedFighter
15.24,7.62,1,1,0,0,0,-2,1,BlueFighter
2.54,2.54,7,4,1,3,-1,1,1,RedFighter
-15.24,-7.62,1,-1,0,-3,0,-4,3,BlueFighter
5.08,0.0,-9,0,0,3,0,4,-1,RedFighter
7.62,12.7,1,-1,-1,0,-1,0,-2,RedFighter
7.62,2.54,-1,0,1,-1,-1,-3,2,RedFighter
12.7,5.08,-4,0,1,0,0,0,1,RedFighter
-4.96,-10.16,-3,0,0,0,0,0,0,RedFighter
5.08,-2.54,8,0,0,0,0,0,0,RedFighter
5.28,2.54,5,0,0,0,0,1,0,RedFighter
-15.24,-2.54,-7,0,2,0,5,5,-7,BlueFighter
-2.54,2.54,0,-6,0,-2,-3,-8,1,BlueFighter
2.54,-7.62,7,-2,-2,0,1,0,-2,RedFighter
-10.16,0.0,-3,-1,0,0,-1,-2,0,BlueFighter
-2.54,2.54,-1,0,0,-1,-2,-4,1,BlueFighter
10.16,7.62,0,-1,-1,0,0,-1,-1,RedFighter
-2.54,0.0,-1,2,0,-1,0,-2,5,RedFighter
0.0,-2.54,-3,1,0,1,0,1,-1,RedFighter
5.08,2.54,1,0,-1,0,0,0,-1,RedFighter
8.04,2.54,3,0,0,-1,-4,-6,2,RedFighter
0.0,0.0,-1,-2,0,0,0,-2,2,RedFighter
-12.26,-2.54,-14,0,-1,0,0,0,-1,RedFighter
-2.54,7.62,-5,-1,0,4,2,5,-7,RedFighter
-2.54,-5.08,-2,0,-1,-7,-1,-7,3,RedFighter
2.54,7.62,5,-1,0,-1,-1,-2,4,BlueFighter
0.0,-5.08,8,0,0,-4,0,-7,5,BlueFighter
-5.08,0.0,-13,2,0,0,1,2,-1,RedFighter
7.62,10.16,10,2,1,-4,2,-6,2,BlueFighter
2.54,0.0,0,0,0,0,0,0,0,RedFighter
10.16,2.54,5,0,0,-1,1,0,1,RedFighter
2.54,-2.54,-3,2,0,-2,1,-1,0,RedFighter
0.0,0.0,7,0,2,0,0,0,2,RedFighter
-10.04,-7.62,0,0,2,0,0,0,2,RedFighter
-2.54,-5.08,-6,1,0,0,0,1,0,RedFighter
0.0,0.0,4,-1,-1,4,2,8,-1,BlueFighter
-5.08,10.16,5,0,0,-1,0,0,1,RedFighter
0.0,-2.54,8,0,4,-6,-1,-9,8,RedFighter
2.54,0.0,-2,0,0,-1,0,2,0,RedFighter
